lead_time,model_name,threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,balanced_accuracy,tn,fp,fn,tp
T+1,XGBoost,0.45,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.46,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.47,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.48,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.49,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.5,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.51,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.52,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.53,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.54,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.55,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.56,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.57,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.58,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
